,MovieID,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2924,2993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,2994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2926,2995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2927,2996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2928,2997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2930,2999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,3000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,3001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2933,3002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2934,3003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2935,3004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2936,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2937,3006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2938,3007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2939,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2940,3009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2941,3010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2942,3011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2943,3012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,3013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2945,3014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2947,3016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2948,3017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2949,3018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2950,3019,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2951,3020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2952,3021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2953,3022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,3023,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2955,3024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2956,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2957,3026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2958,3027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2959,3028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,3029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2961,3030,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2962,3031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2964,3033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2965,3034,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,3035,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2967,3036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,3037,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2969,3038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2970,3039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,3040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,3041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,3042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,3043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,3044,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2976,3045,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2977,3046,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2978,3047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2979,3048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,3049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2981,3050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2982,3051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2983,3052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,3053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2985,3054,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2987,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2988,3057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,3058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2990,3059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2991,3060,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2992,3061,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2993,3062,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2994,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2996,3065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2997,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2998,3067,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2999,3068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,3069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3001,3070,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002,3071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3003,3072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,3073,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3005,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3006,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3007,3076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,3077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009,3078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3010,3079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011,3080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3012,3081,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3013,3082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3014,3083,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3015,3084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3016,3085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3017,3086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,3087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,3088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,3089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3021,3090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3022,3091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3023,3092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3024,3093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3025,3094,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3026,3095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3027,3096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,3097,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3029,3098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3030,3099,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3031,3100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3032,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3033,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3034,3103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3035,3104,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3036,3105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3037,3106,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3038,3107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3039,3108,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3040,3109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3041,3110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3042,3111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3043,3112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3044,3113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3045,3114,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,3115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3047,3116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3048,3117,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3049,3118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3050,3119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3051,3120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,3121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3053,3122,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3054,3123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,3124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3056,3125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3057,3126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3058,3127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3059,3128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3060,3129,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3061,3130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,3131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,3132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,3133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,3134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3066,3135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3067,3136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3068,3137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3069,3138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3070,3139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,3140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,3141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3073,3142,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3074,3143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3075,3144,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3076,3145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3077,3146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,3147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3079,3148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3080,3149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3081,3150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3082,3151,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3083,3152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3084,3153,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3085,3154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3086,3155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3087,3156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3088,3157,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,3158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3090,3159,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3091,3160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3092,3161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3093,3162,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3094,3163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3095,3164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3096,3165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3097,3166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,3167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3099,3168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3100,3169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3101,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3102,3171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3103,3172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,3173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3105,3174,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3106,3175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3107,3176,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3108,3177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,3178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3110,3179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3111,3180,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3112,3181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3113,3182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3114,3183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3115,3184,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3116,3185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3117,3186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3118,3187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3119,3188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3120,3189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,3190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3122,3191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3123,3192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3124,3193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3125,3194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3126,3195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3127,3196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3128,3197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,3198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3130,3199,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3131,3200,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3132,3201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3133,3202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3134,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3135,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3136,3205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3137,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3138,3207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,3208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,3209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3141,3210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,3211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3143,3212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3144,3213,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,3214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3146,3215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3147,3216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3148,3217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3149,3218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3150,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3151,3220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3152,3221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3153,3222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3154,3223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3155,3224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3156,3225,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3157,3226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3158,3227,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3159,3228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,3229,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3161,3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3162,3231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,3232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,3233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,3234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,3235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3168,3237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3169,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3170,3239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,3240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,3241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,3242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,3243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,3244,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3176,3245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3177,3246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3178,3247,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3179,3248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3181,3250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3182,3251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3183,3252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3184,3253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,3254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,3255,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3187,3256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3188,3257,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3189,3258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,3259,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3191,3260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3192,3261,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3193,3262,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3194,3263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,3264,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3196,3265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3197,3266,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3198,3267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3199,3268,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,3269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3201,3270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3202,3271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3203,3272,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3204,3273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3205,3274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,3275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,3276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,3277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3209,3278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3210,3279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,3280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3212,3281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3213,3282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,3283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,3284,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3216,3285,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3217,3286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,3287,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,3288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3220,3289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3221,3290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3223,3292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3224,3293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3225,3294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3226,3295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3227,3296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3228,3297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3229,3298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3230,3299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3231,3300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3232,3301,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3233,3302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,3303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3235,3304,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3236,3305,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3237,3306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,3307,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3239,3308,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3240,3309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,3310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3243,3312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3244,3313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,3314,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3246,3315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3247,3316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3248,3317,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3249,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3250,3319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3251,3320,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3252,3321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,3322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,3323,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
